18  07  2014	08  50	8.784469E-12 	2.279382E-2  	-1.096266E-8 	3.769923E-3  	4.908727E-12 	4.116566E-2  	7.923494E-13 	3.382938E-1  
18  07  2014	08  55	8.943451E-12 	2.424774E-2  	-1.097732E-8 	4.113659E-3  	4.870961E-12 	5.152914E-2  	8.213623E-13 	3.292945E-1  
18  07  2014	09  00	8.847508E-12 	2.645809E-2  	-1.098343E-8 	3.545991E-3  	4.889335E-12 	4.085862E-2  	7.577303E-13 	3.604106E-1  
18  07  2014	09  05	8.781926E-12 	2.130363E-2  	-1.100160E-8 	3.992691E-3  	4.924039E-12 	4.308951E-2  	8.140429E-13 	3.232455E-1  
18  07  2014	09  10	8.839205E-12 	2.333310E-2  	-1.101150E-8 	3.799819E-3  	4.839665E-12 	4.658125E-2  	8.240483E-13 	3.306203E-1  
18  07  2014	09  15	8.734668E-12 	2.457302E-2  	-1.099442E-8 	4.087387E-3  	4.879834E-12 	3.841683E-2  	8.429947E-13 	3.430737E-1  
18  07  2014	09  20	8.876939E-12 	2.236478E-2  	-1.099765E-8 	3.549539E-3  	4.837817E-12 	4.219751E-2  	7.834684E-13 	2.899796E-1  
18  07  2014	09  25	9.041436E-12 	2.372098E-2  	-1.098639E-8 	3.829878E-3  	4.835876E-12 	4.227158E-2  	7.793222E-13 	3.835924E-1  
18  07  2014	09  30	8.968886E-12 	2.616559E-2  	-1.097716E-8 	3.504947E-3  	4.852307E-12 	4.445589E-2  	8.189183E-13 	3.307004E-1  
18  07  2014	09  35	9.121935E-12 	2.413484E-2  	-1.097977E-8 	3.720535E-3  	4.871770E-12 	4.568547E-2  	8.443627E-13 	2.991624E-1  
18  07  2014	09  40	9.318592E-12 	2.373335E-2  	-1.098400E-8 	3.882932E-3  	4.879759E-12 	4.421505E-2  	8.242807E-13 	2.909618E-1  
18  07  2014	09  45	9.227056E-12 	2.124532E-2  	-1.100213E-8 	3.608846E-3  	4.873422E-12 	3.974547E-2  	8.108993E-13 	3.406005E-1  
18  07  2014	09  50	9.344135E-12 	2.335208E-2  	-1.101447E-8 	3.766748E-3  	4.910415E-12 	4.613967E-2  	8.402569E-13 	3.259843E-1  
18  07  2014	09  55	9.235505E-12 	2.191666E-2  	-1.097990E-8 	4.133854E-3  	4.865296E-12 	4.434532E-2  	8.370230E-13 	3.456936E-1  
18  07  2014	10  00	9.249926E-12 	1.872228E-2  	-1.097936E-8 	3.705684E-3  	4.924227E-12 	4.316254E-2  	7.817848E-13 	3.067266E-1  
18  07  2014	10  05	9.277432E-12 	2.131075E-2  	-1.097508E-8 	3.819143E-3  	4.887223E-12 	4.617302E-2  	8.165453E-13 	3.517760E-1  
18  07  2014	10  10	9.219754E-12 	2.293720E-2  	-1.097352E-8 	4.178941E-3  	4.908184E-12 	4.574046E-2  	8.525835E-13 	3.287829E-1  
18  07  2014	10  15	9.178612E-12 	2.209361E-2  	-1.106624E-8 	1.275217E-2  	4.881605E-12 	4.050812E-2  	8.149636E-13 	3.423532E-1  
18  07  2014	10  20	8.396681E-12 	5.963151E-1  	-1.129302E-8 	3.903701E-3  	5.031460E-12 	3.455865E-1  	-1.484326E-13	6.902679E+1  
18  07  2014	10  25	8.930696E-12 	3.533897E-1  	-1.176184E-8 	3.746056E-3  	5.184248E-12 	8.442306E-1  	7.895133E-13 	4.047447E+0  
18  07  2014	10  30	8.502147E-12 	2.849045E-1  	-1.172461E-8 	3.662203E-3  	4.991660E-12 	2.382922E-1  	8.937914E-13 	7.148612E-1  
18  07  2014	10  35	8.523469E-12 	3.029845E-2  	-1.168636E-8 	5.082359E-3  	5.052613E-12 	5.157123E-2  	9.255002E-13 	2.747858E-1  
18  07  2014	10  40	8.502512E-12 	2.903186E-2  	-1.161478E-8 	3.696967E-3  	4.960950E-12 	5.287668E-2  	8.602262E-13 	3.188698E-1  
18  07  2014	10  45	8.582048E-12 	3.043652E-2  	-1.164932E-8 	2.250426E-2  	4.887136E-12 	4.965981E-2  	9.302644E-13 	2.641353E-1  
18  07  2014	10  50	8.870597E-12 	2.690593E-1  	-1.158954E-8 	4.092460E-3  	5.217170E-12 	5.573011E-1  	8.146241E-13 	1.896192E+0  
18  07  2014	10  55	9.224506E-12 	2.692267E-2  	-1.151883E-8 	4.136507E-3  	4.935343E-12 	5.128050E-2  	8.996596E-13 	2.971275E-1  
18  07  2014	11  00	9.254226E-12 	3.305213E-2  	-1.147296E-8 	4.099413E-3  	4.922063E-12 	5.376166E-2  	9.282263E-13 	3.039819E-1  
18  07  2014	11  05	9.347840E-12 	2.596308E-2  	-1.145433E-8 	4.232009E-3  	4.999348E-12 	5.134829E-2  	8.607830E-13 	2.878614E-1  
18  07  2014	11  10	9.228971E-12 	2.414583E-2  	-1.141337E-8 	3.842611E-3  	5.041938E-12 	5.339332E-2  	8.757656E-13 	2.634333E-1  
18  07  2014	11  15	9.194300E-12 	3.737658E-2  	-1.138383E-8 	4.185634E-3  	5.003659E-12 	4.954698E-2  	8.932828E-13 	3.182495E-1  
18  07  2014	11  20	8.984009E-12 	2.953697E-2  	-1.138035E-8 	3.871125E-3  	5.018572E-12 	6.437538E-2  	7.779104E-13 	3.533515E-1  
18  07  2014	11  25	8.847505E-12 	2.870858E-2  	-1.134261E-8 	3.938716E-3  	4.994836E-12 	5.770769E-2  	8.300461E-13 	3.397500E-1  
18  07  2014	11  30	8.640656E-12 	2.890963E-2  	-1.142325E-8 	1.054579E-2  	5.029066E-12 	5.482592E-2  	8.825468E-13 	2.938584E-1  
18  07  2014	11  35	8.625408E-12 	4.990322E-2  	-1.163440E-8 	3.515703E-3  	4.954379E-12 	9.056824E-2  	1.123155E-12 	1.473155E+0  
18  07  2014	11  40	8.365192E-12 	3.532134E-2  	-1.162283E-8 	3.849659E-3  	4.919202E-12 	4.216903E-2  	8.452313E-13 	3.321950E-1  
18  07  2014	11  45	8.039445E-12 	6.111518E-2  	-1.161941E-8 	3.631957E-3  	4.982919E-12 	1.554846E-1  	7.535336E-13 	1.413691E+0  
18  07  2014	11  50	7.901377E-12 	3.227592E-2  	-1.162109E-8 	3.892753E-3  	4.893626E-12 	5.793512E-2  	7.988430E-13 	3.545332E-1  
18  07  2014	11  55	7.701183E-12 	4.056723E-2  	-1.160525E-8 	3.783608E-3  	4.868370E-12 	5.593034E-2  	8.493262E-13 	3.038492E-1  
18  07  2014	12  00	7.490383E-12 	3.321626E-2  	-1.159874E-8 	3.910767E-3  	4.799218E-12 	6.158163E-2  	8.430308E-13 	3.148767E-1  
18  07  2014	12  05	7.395496E-12 	3.944059E-2  	-1.164601E-8 	4.134680E-3  	4.771672E-12 	5.761430E-2  	8.779126E-13 	3.071658E-1  
18  07  2014	12  10	7.389288E-12 	3.443822E-1  	-1.167388E-8 	4.862370E-3  	4.786217E-12 	8.825259E-1  	8.037206E-13 	9.294030E+0  
18  07  2014	12  15	7.111379E-12 	1.941053E-1  	-1.196430E-8 	4.071739E-3  	4.588108E-12 	4.257047E-1  	1.385018E-12 	2.456309E+0  
18  07  2014	12  20	6.915065E-12 	5.946932E-1  	-1.205739E-8 	3.891705E-3  	4.703553E-12 	1.250450E+0  	1.071359E-12 	3.786234E+0  
18  07  2014	12  25	7.054887E-12 	4.773961E-1  	-1.212828E-8 	3.953104E-3  	4.824350E-12 	4.416839E-1  	7.554320E-13 	2.364113E+0  
18  07  2014	12  30	6.754845E-12 	1.064905E+0  	-1.211237E-8 	3.938562E-3  	4.276501E-12 	1.022637E+0  	7.322522E-13 	7.563311E+0  
18  07  2014	12  35	7.139230E-12 	1.075819E-1  	-1.210393E-8 	4.522070E-3  	4.602663E-12 	9.684027E-1  	8.011608E-13 	3.339468E+0  
18  07  2014	12  40	6.650240E-12 	6.486663E-1  	-1.233263E-8 	5.373006E-2  	5.216114E-12 	7.537406E-1  	9.512489E-13 	5.229740E+0  
18  07  2014	12  45	6.533276E-12 	1.055090E-1  	-1.120625E-8 	3.380384E-3  	4.683236E-12 	1.465809E-1  	8.683537E-13 	8.723678E-1  
18  07  2014	12  50	6.463266E-12 	3.986492E-2  	-1.118991E-8 	3.826405E-3  	4.653008E-12 	5.052336E-2  	8.218119E-13 	3.266551E-1  
18  07  2014	12  55	6.281895E-12 	3.644578E-2  	-1.119367E-8 	3.989273E-3  	4.603349E-12 	4.779159E-2  	7.744303E-13 	2.898170E-1  
18  07  2014	13  00	6.103530E-12 	3.571338E-2  	-1.114910E-8 	4.211127E-3  	4.527553E-12 	4.803171E-2  	7.618295E-13 	3.505755E-1  
18  07  2014	13  05	6.034008E-12 	3.453723E-2  	-1.115298E-8 	3.604336E-3  	4.506970E-12 	5.279010E-2  	8.593087E-13 	3.281972E-1  
18  07  2014	13  10	5.980403E-12 	3.290345E-2  	-1.137418E-8 	7.318513E-3  	4.449732E-12 	4.169232E-2  	7.375909E-13 	3.436270E-1  
18  07  2014	13  15	5.870590E-12 	4.610053E-1  	-1.135630E-8 	3.803382E-3  	4.456348E-12 	4.168650E-1  	9.451238E-13 	2.371921E+0  
18  07  2014	13  20	6.036565E-12 	3.450840E-2  	-1.135303E-8 	3.969818E-3  	4.406739E-12 	4.850073E-2  	7.908415E-13 	3.295371E-1  
18  07  2014	13  25	5.991767E-12 	3.348607E-2  	-1.134314E-8 	4.014761E-3  	4.390408E-12 	5.035963E-2  	7.570033E-13 	3.567365E-1  
18  07  2014	13  30	6.032022E-12 	3.724775E-2  	-1.129668E-8 	3.755242E-3  	4.406121E-12 	4.950470E-2  	8.178162E-13 	3.663277E-1  
18  07  2014	13  35	6.011826E-12 	3.828182E-2  	-1.128564E-8 	3.771535E-3  	4.412487E-12 	4.924066E-2  	7.721275E-13 	3.444804E-1  
18  07  2014	13  40	6.012120E-12 	3.217724E-2  	-1.124713E-8 	3.640419E-3  	4.395273E-12 	4.966130E-2  	7.965277E-13 	3.109696E-1  
18  07  2014	13  45	6.007314E-12 	3.184764E-2  	-1.117678E-8 	3.762107E-3  	4.394994E-12 	4.523474E-2  	8.213129E-13 	2.852954E-1  
18  07  2014	13  50	6.015216E-12 	3.159067E-2  	-1.114677E-8 	3.893720E-3  	4.392528E-12 	4.774538E-2  	7.390392E-13 	3.836146E-1  
18  07  2014	13  55	5.962068E-12 	2.977392E-2  	-1.115402E-8 	4.050073E-3  	4.439904E-12 	5.515823E-2  	8.033797E-13 	3.303228E-1  
18  07  2014	14  00	5.934894E-12 	3.508989E-2  	-1.110449E-8 	3.965921E-3  	4.403649E-12 	5.014468E-2  	7.557042E-13 	3.390300E-1  
18  07  2014	14  05	5.905639E-12 	3.689894E-2  	-1.109573E-8 	3.785822E-3  	4.418765E-12 	4.403604E-2  	7.778741E-13 	3.541871E-1  
18  07  2014	14  10	6.007552E-12 	3.357831E-2  	-1.108104E-8 	4.185309E-3  	4.479247E-12 	4.286012E-2  	7.703927E-13 	3.551187E-1  
18  07  2014	14  15	6.012741E-12 	3.344258E-2  	-1.100945E-8 	3.425019E-3  	4.451865E-12 	4.675397E-2  	8.077277E-13 	3.208470E-1  
18  07  2014	14  20	6.034122E-12 	2.847086E-2  	-1.102440E-8 	3.937219E-3  	4.462895E-12 	4.796691E-2  	7.400618E-13 	3.404560E-1  
18  07  2014	14  25	6.039800E-12 	3.385465E-2  	-1.100831E-8 	3.738654E-3  	4.462052E-12 	4.975253E-2  	7.863886E-13 	3.305937E-1  
18  07  2014	14  30	6.072060E-12 	2.983563E-2  	-1.094432E-8 	4.489261E-3  	4.473985E-12 	5.303568E-2  	7.385613E-13 	3.368673E-1  
18  07  2014	14  35	6.083426E-12 	3.473249E-2  	-1.095042E-8 	4.138679E-3  	4.509766E-12 	4.725932E-2  	8.248691E-13 	2.832412E-1  
18  07  2014	14  40	6.021553E-12 	3.777660E-2  	-1.093524E-8 	4.388096E-3  	4.477936E-12 	4.932807E-2  	7.438931E-13 	4.142406E-1  
18  07  2014	14  45	5.916519E-12 	3.268044E-2  	-1.094430E-8 	3.946823E-3  	4.528773E-12 	5.431743E-2  	7.907366E-13 	3.453576E-1  
18  07  2014	14  50	5.840577E-12 	3.681857E-2  	-1.092025E-8 	3.911008E-3  	4.480645E-12 	4.576009E-2  	7.395337E-13 	3.285031E-1  
18  07  2014	14  55	5.850410E-12 	5.822222E-2  	-1.094738E-8 	3.927935E-3  	4.459509E-12 	9.686075E-2  	7.713057E-13 	1.189179E+0  
18  07  2014	15  00	5.843278E-12 	3.850859E-2  	-1.093577E-8 	3.713957E-3  	4.474451E-12 	5.148165E-2  	7.451190E-13 	3.911580E-1  
18  07  2014	15  05	5.834033E-12 	3.339621E-2  	-1.116915E-8 	9.973979E-3  	4.489022E-12 	4.444559E-2  	7.806091E-13 	3.411092E-1  
18  07  2014	15  10	5.687339E-12 	7.081678E-1  	-1.121497E-8 	3.855422E-3  	4.416073E-12 	1.188865E+0  	1.386098E-13 	4.899453E+1  
18  07  2014	15  15	5.723463E-12 	3.647123E-2  	-1.120267E-8 	3.250256E-3  	4.550962E-12 	5.123451E-2  	7.596957E-13 	3.452433E-1  
18  07  2014	15  20	5.669509E-12 	8.547480E-1  	-1.123812E-8 	3.876199E-3  	4.401800E-12 	6.785581E-1  	2.249946E-14 	2.829863E+2  
18  07  2014	15  25	5.622587E-12 	9.562267E-1  	-1.125470E-8 	3.898187E-3  	4.832534E-12 	1.560623E+0  	1.284069E-12 	5.851982E+0  
18  07  2014	15  30	5.141362E-12 	6.018455E-1  	-1.126032E-8 	3.463171E-3  	3.580904E-12 	3.312133E+0  	8.483753E-13 	3.512056E-1  
18  07  2014	15  35	5.330503E-12 	4.163057E-2  	-1.126024E-8 	3.710516E-3  	4.427807E-12 	4.811861E-2  	8.293781E-13 	3.109392E-1  
18  07  2014	15  40	5.259620E-12 	4.154463E-2  	-1.130872E-8 	4.334552E-3  	4.432478E-12 	5.755256E-2  	7.811350E-13 	2.973491E-1  
18  07  2014	15  45	4.299821E-12 	1.612569E+0  	-1.130661E-8 	3.970868E-3  	5.434037E-12 	1.422046E+0  	9.530032E-13 	2.401006E+1  
18  07  2014	15  50	5.078727E-12 	4.329125E-2  	-1.129583E-8 	4.104819E-3  	4.363254E-12 	6.273038E-2  	7.727615E-13 	3.119854E-1  
18  07  2014	15  55	5.051532E-12 	4.567303E-2  	-1.128521E-8 	3.988120E-3  	4.339950E-12 	4.924289E-2  	7.710684E-13 	2.991194E-1  
18  07  2014	16  00	4.963128E-12 	5.161204E-2  	-1.126226E-8 	3.785790E-3  	4.326320E-12 	5.779481E-2  	8.244807E-13 	3.312569E-1  
18  07  2014	16  05	4.868314E-12 	4.988997E-2  	-1.123073E-8 	3.598182E-3  	4.265417E-12 	5.755161E-2  	7.375647E-13 	3.677944E-1  
18  07  2014	16  10	4.795227E-12 	4.176920E-2  	-1.120898E-8 	3.425587E-3  	4.225557E-12 	5.379718E-2  	7.596433E-13 	3.302579E-1  
18  07  2014	16  15	4.687654E-12 	5.411477E-2  	-1.116013E-8 	3.985234E-3  	4.253685E-12 	5.603929E-2  	7.961570E-13 	3.638640E-1  
18  07  2014	16  20	4.566074E-12 	6.209329E-2  	-1.114324E-8 	3.989580E-3  	4.188242E-12 	5.117949E-2  	7.425213E-13 	3.136425E-1  
18  07  2014	16  25	4.474531E-12 	4.847292E-2  	-1.126765E-8 	9.097217E-3  	4.176472E-12 	6.478307E-2  	6.842529E-13 	4.088484E-1  
18  07  2014	16  30	3.847817E-12 	3.564111E+0  	-1.106419E-8 	4.457772E-3  	3.376571E-12 	3.992458E+0  	-3.515235E-13	6.177567E+1  
18  07  2014	16  35	5.248840E-12 	1.890356E+0  	-1.109576E-8 	3.872237E-3  	5.833090E-12 	1.522061E+0  	1.518932E-13 	7.857008E+1  
18  07  2014	16  40	4.779185E-12 	4.138861E-1  	-1.105708E-8 	4.355409E-3  	4.196922E-12 	4.997120E-1  	4.257659E-13 	1.076029E+1  
18  07  2014	16  45	3.735549E-12 	8.781735E-1  	-1.275914E-8 	1.437070E-1  	4.553362E-12 	5.587595E-1  	4.137302E-14 	2.025801E+2  
18  07  2014	16  50	4.177528E-12 	6.899172E-1  	-1.309007E-8 	4.235374E-3  	3.966919E-12 	8.737363E-1  	6.698300E-13 	1.001353E+1  
18  07  2014	16  55	3.562722E-12 	3.288862E-1  	-1.314858E-8 	3.837118E-3  	3.663521E-12 	4.380420E-1  	8.531555E-13 	5.054116E+0  
18  07  2014	17  00	3.300064E-12 	4.501338E-1  	-1.310308E-8 	3.647819E-3  	3.668203E-12 	5.083004E-1  	9.024745E-13 	6.749806E+0  
18  07  2014	17  05	3.399563E-12 	6.008501E-1  	-1.323427E-8 	3.935480E-3  	3.800711E-12 	4.849835E-1  	4.475312E-13 	1.627973E+1  
18  07  2014	17  10	3.341207E-12 	3.387459E-1  	-1.322101E-8 	3.548182E-3  	3.666305E-12 	4.862503E-1  	9.595327E-13 	5.677682E+0  
18  07  2014	17  15	3.268445E-12 	4.206428E-1  	-1.312468E-8 	3.441630E-3  	3.442270E-12 	3.076511E-1  	9.033989E-13 	3.500404E+0  
18  07  2014	17  20	4.823566E-12 	2.920064E-1  	-1.314205E-8 	3.565638E-3  	3.364067E-12 	5.840122E-1  	7.933629E-13 	7.892177E+0  
18  07  2014	17  25	2.798177E-12 	3.056138E-1  	-1.311792E-8 	4.046035E-3  	3.408878E-12 	3.377848E-1  	7.373570E-13 	3.275011E+0  
18  07  2014	17  30	2.738329E-12 	4.496297E+0  	-1.302140E-8 	3.992759E-3  	1.551931E-12 	6.175129E+0  	4.407107E-13 	1.363241E+1  
18  07  2014	17  35	1.958106E-12 	3.112664E-1  	-1.297890E-8 	3.630532E-3  	2.477575E-12 	3.544450E-1  	7.895340E-13 	3.678498E+0  
18  07  2014	17  40	1.745280E-12 	4.224282E-1  	-1.296146E-8 	4.201469E-3  	2.148667E-12 	6.516487E-1  	8.007749E-13 	3.412901E+0  
18  07  2014	17  45	1.567903E-12 	2.321230E-1  	-1.297455E-8 	4.112433E-3  	1.871857E-12 	2.199119E-1  	7.191467E-13 	1.156204E+0  
18  07  2014	17  50	1.543953E-12 	3.488926E-1  	-1.301985E-8 	3.813620E-3  	1.945400E-12 	5.235123E-1  	9.369050E-13 	2.298209E+0  
18  07  2014	17  55	1.459349E-12 	3.192876E-1  	-1.311047E-8 	3.845436E-3  	1.761677E-12 	3.240526E-1  	8.796204E-13 	2.420238E+0  
18  07  2014	18  00	1.414707E-12 	5.111701E-1  	-1.306565E-8 	3.963686E-3  	1.635485E-12 	4.692328E-1  	7.766356E-13 	1.428082E+0  
18  07  2014	18  05	1.423726E-12 	2.463231E-1  	-1.309520E-8 	3.346200E-3  	1.591693E-12 	3.411057E-1  	1.070268E-12 	3.645118E+0  
18  07  2014	18  10	1.394755E-12 	1.502477E-1  	-1.312141E-8 	3.491999E-3  	1.617237E-12 	1.356437E-1  	7.542503E-13 	3.394815E-1  
18  07  2014	18  15	1.314888E-12 	4.173853E-1  	-1.317520E-8 	3.967776E-3  	1.601893E-12 	6.110436E-1  	4.270135E-13 	6.222708E+0  
18  07  2014	18  20	1.256825E-12 	6.055477E-1  	-1.319833E-8 	5.401823E-3  	1.614967E-12 	6.578502E-1  	1.076684E-12 	1.664125E+0  
18  07  2014	18  25	1.490887E-12 	1.249051E+0  	-1.315174E-8 	3.742277E-3  	1.670844E-12 	1.855471E+0  	2.420959E-12 	4.900542E+0  
18  07  2014	18  30	1.629755E-12 	1.179408E+0  	-1.318079E-8 	5.451989E-3  	1.689590E-12 	1.065937E+0  	1.328896E-12 	1.014812E+1  
18  07  2014	18  35	1.847955E-12 	1.972140E+0  	-1.322174E-8 	4.397882E-3  	1.457328E-12 	1.977017E+0  	4.092323E-12 	4.864606E+0  
18  07  2014	18  40	1.333576E-12 	1.563533E-1  	-1.323495E-8 	3.653649E-3  	1.514822E-12 	1.838062E-1  	7.122553E-13 	1.076043E+0  
18  07  2014	18  45	1.253878E-12 	1.608972E-1  	-1.319040E-8 	4.446582E-3  	1.419987E-12 	1.418662E-1  	8.313745E-13 	3.327511E-1  
18  07  2014	18  50	1.234070E-12 	1.657600E-1  	-1.319594E-8 	4.084287E-3  	1.358221E-12 	1.763252E-1  	7.722042E-13 	4.167143E-1  
18  07  2014	18  55	1.193530E-12 	1.899062E-1  	-1.317931E-8 	4.155619E-3  	1.283074E-12 	1.809068E-1  	8.362709E-13 	3.085409E-1  
18  07  2014	19  00	1.199513E-12 	1.710002E-1  	-1.320195E-8 	4.164281E-3  	1.283649E-12 	1.600730E-1  	8.000713E-13 	3.345932E-1  
18  07  2014	19  05	1.171996E-12 	1.660895E-1  	-1.320007E-8 	4.238948E-3  	1.288702E-12 	1.510603E-1  	7.831120E-13 	3.269542E-1  
18  07  2014	19  10	1.166206E-12 	2.107389E-1  	-1.318735E-8 	3.924584E-3  	1.231589E-12 	1.845810E-1  	7.863968E-13 	3.211178E-1  
18  07  2014	19  15	1.172261E-12 	1.624881E-1  	-1.316908E-8 	3.880373E-3  	1.223620E-12 	1.529290E-1  	7.786931E-13 	3.529633E-1  
18  07  2014	19  20	1.130705E-12 	1.794183E-1  	-1.316557E-8 	4.242482E-3  	1.266253E-12 	1.643258E-1  	7.844919E-13 	3.507308E-1  
18  07  2014	19  25	1.161210E-12 	1.734252E-1  	-1.316063E-8 	3.914427E-3  	1.237260E-12 	1.803712E-1  	7.782883E-13 	3.367077E-1  
18  07  2014	19  30	1.137054E-12 	1.836485E-1  	-1.314421E-8 	4.380409E-3  	1.250139E-12 	1.991902E-1  	7.925515E-13 	3.327773E-1  
18  07  2014	19  35	1.121696E-12 	2.048406E-1  	-1.314695E-8 	4.116813E-3  	1.229773E-12 	1.938490E-1  	7.511717E-13 	3.550103E-1  
18  07  2014	19  40	1.100527E-12 	1.827822E-1  	-1.316216E-8 	4.328195E-3  	1.182581E-12 	1.942608E-1  	7.742644E-13 	3.457081E-1  
18  07  2014	19  45	1.109802E-12 	2.060556E-1  	-1.316385E-8 	3.983765E-3  	1.174971E-12 	1.952612E-1  	8.164149E-13 	3.153483E-1  
18  07  2014	19  50	1.101035E-12 	1.768382E-1  	-1.316079E-8 	4.340161E-3  	1.168460E-12 	1.963168E-1  	7.706964E-13 	3.526576E-1  
18  07  2014	19  55	1.083981E-12 	2.068363E-1  	-1.316104E-8 	4.549406E-3  	1.169076E-12 	1.789980E-1  	7.826889E-13 	3.556240E-1  
18  07  2014	20  00	1.094565E-12 	1.685935E-1  	-1.316646E-8 	3.810379E-3  	1.194557E-12 	1.585155E-1  	7.953909E-13 	3.630126E-1  
18  07  2014	20  05	1.090705E-12 	1.863732E-1  	-1.315567E-8 	4.297663E-3  	1.154349E-12 	1.955700E-1  	7.740523E-13 	3.788674E-1  
18  07  2014	20  10	1.104479E-12 	1.831115E-1  	-1.314356E-8 	4.026554E-3  	1.208402E-12 	1.816287E-1  	7.734237E-13 	3.332641E-1  
18  07  2014	20  15	1.092137E-12 	1.936474E-1  	-1.310277E-8 	4.053335E-3  	1.205002E-12 	1.761793E-1  	7.592618E-13 	3.822679E-1  
18  07  2014	20  20	6.797378E-13 	5.709162E+0  	-1.310897E-8 	3.972929E-3  	1.297925E-12 	5.839522E-1  	7.276669E-13 	1.259281E+0  
18  07  2014	20  25	1.170922E-12 	3.852626E-1  	-1.314300E-8 	3.977661E-3  	1.150853E-12 	6.169742E-1  	7.965287E-13 	1.346604E+0  
18  07  2014	20  30	1.066082E-12 	2.491548E-1  	-1.314635E-8 	3.845379E-3  	1.251792E-12 	1.814500E-1  	7.678475E-13 	3.386405E-1  
18  07  2014	20  35	1.070409E-12 	1.909488E-1  	-1.317413E-8 	1.999568E-3  	1.229732E-12 	1.787724E-1  	7.099339E-13 	4.076811E-1  
18  07  2014	20  40	1.098719E-12 	1.963092E-1  	-1.316090E-8 	2.538743E-3  	1.228726E-12 	1.865688E-1  	7.967487E-13 	3.142680E-1  
18  07  2014	20  45	1.056311E-12 	2.848559E-1  	-1.311834E-8 	1.857949E-3  	1.293880E-12 	3.483953E-1  	8.835038E-13 	1.076397E+0  
18  07  2014	20  50	1.069292E-12 	2.053904E-1  	-1.312253E-8 	1.834884E-3  	1.259660E-12 	1.644146E-1  	7.742543E-13 	3.334929E-1  
18  07  2014	20  55	1.132941E-12 	1.898782E-1  	-1.310851E-8 	1.934814E-3  	1.284657E-12 	1.617574E-1  	7.734839E-13 	2.945153E-1  
18  07  2014	21  00	1.152322E-12 	1.880463E-1  	-1.311056E-8 	2.130138E-3  	1.348036E-12 	1.569165E-1  	7.955222E-13 	3.664330E-1  
18  07  2014	21  05	1.124216E-12 	1.833786E-1  	-1.311787E-8 	2.103626E-3  	1.353089E-12 	1.677332E-1  	7.876557E-13 	3.755247E-1  
18  07  2014	21  10	1.165721E-12 	1.754755E-1  	-1.311935E-8 	1.913204E-3  	1.331614E-12 	1.642320E-1  	7.726122E-13 	3.387109E-1  
18  07  2014	21  15	1.206078E-12 	1.679159E-1  	-1.310824E-8 	1.880614E-3  	1.351661E-12 	1.667579E-1  	7.932414E-13 	3.557604E-1  
18  07  2014	21  20	1.151266E-12 	1.838713E-1  	-1.309479E-8 	1.886022E-3  	1.390586E-12 	1.436467E-1  	7.733522E-13 	3.448320E-1  
18  07  2014	21  25	1.187052E-12 	1.728256E-1  	-1.307471E-8 	2.005034E-3  	1.427333E-12 	1.381423E-1  	7.847364E-13 	3.473429E-1  
18  07  2014	21  30	1.218390E-12 	1.608115E-1  	-1.303491E-8 	1.911709E-3  	1.445727E-12 	1.369439E-1  	7.917209E-13 	3.606205E-1  
18  07  2014	21  35	1.202594E-12 	1.677496E-1  	-1.304271E-8 	2.139735E-3  	1.472441E-12 	1.531200E-1  	7.713656E-13 	2.875549E-1  
18  07  2014	21  40	1.249057E-12 	1.594079E-1  	-1.307807E-8 	2.006146E-3  	1.466505E-12 	1.527261E-1  	8.009460E-13 	3.245460E-1  
18  07  2014	21  45	1.224485E-12 	1.556061E-1  	-1.303512E-8 	1.993026E-3  	1.478542E-12 	1.444566E-1  	7.929883E-13 	3.467849E-1  
18  07  2014	21  50	1.220889E-12 	1.868423E-1  	-1.303400E-8 	1.792158E-3  	1.494112E-12 	1.504494E-1  	7.955532E-13 	3.481134E-1  
18  07  2014	21  55	1.238432E-12 	1.718316E-1  	-1.297925E-8 	1.936602E-3  	1.503622E-12 	1.314869E-1  	8.108199E-13 	3.346871E-1  
18  07  2014	22  00	1.241144E-12 	1.836734E-1  	-1.296092E-8 	1.904383E-3  	1.518484E-12 	1.368884E-1  	8.704571E-13 	3.169404E-1  
18  07  2014	22  05	1.273294E-12 	1.709135E-1  	-1.294009E-8 	1.896945E-3  	1.539846E-12 	1.414699E-1  	7.493585E-13 	3.757747E-1  
18  07  2014	22  10	1.246345E-12 	1.885906E-1  	-1.292876E-8 	2.053853E-3  	1.555499E-12 	1.402775E-1  	7.623140E-13 	3.870408E-1  
18  07  2014	22  15	1.264670E-12 	1.625183E-1  	-1.291626E-8 	1.943067E-3  	1.591682E-12 	1.517262E-1  	8.089958E-13 	3.295988E-1  
18  07  2014	22  20	1.281918E-12 	1.477981E-1  	-1.285836E-8 	2.070767E-3  	1.612242E-12 	1.396483E-1  	8.315208E-13 	3.078883E-1  
18  07  2014	22  25	1.295916E-12 	1.591993E-1  	-1.284172E-8 	1.869290E-3  	1.643043E-12 	1.313492E-1  	7.567186E-13 	3.906481E-1  
18  07  2014	22  30	1.335776E-12 	1.491947E-1  	-1.282289E-8 	1.887679E-3  	1.624300E-12 	1.366518E-1  	8.000958E-13 	3.274105E-1  
18  07  2014	22  35	1.379211E-12 	1.468746E-1  	-1.282931E-8 	1.741625E-3  	1.602045E-12 	1.466467E-1  	7.784226E-13 	3.237739E-1  
